Postal code,Price (euro),Lat,Long,PriceCat
6717,456875.0,49.75420777419082,5.776093147961596,Budget-friendly
6720,342772.0909090909,49.74650799227212,5.659611775346301,Mid-range
6723,595000.0,49.71862344579244,5.6154254778907715,Upscale
6724,445666.6666666667,49.72469658214863,5.584882988483655,Budget-friendly
6730,280700.0,49.686161342951024,5.512110597659552,Budget-friendly
6740,317500.0,49.66464260205263,5.615989158827708,Mid-range
6741,185000.0,49.66704544782038,5.669204381387059,Budget-friendly
6747,105000.0,49.61238072490389,5.653187325004047,Budget-friendly
6750,342500.0,49.56614956268711,5.700188781552907,Upscale
6760,259478.26086956522,49.6024106010902,5.586439661915086,Budget-friendly
6761,135000.0,49.55987469152944,5.566885790661556,Budget-friendly
6762,283000.0,49.54165370769686,5.530606033964006,Budget-friendly
6767,310142.85714285716,49.53508203015487,5.499749051664374,Budget-friendly
6769,145750.0,49.61163093704924,5.480048194278173,Budget-friendly
6780,486998.26666666666,49.631621783058776,5.839067589370517,Exclusive
6781,1115000.0,49.61176867222083,5.855063999433785,Exclusive
6782,280000.0,49.61018109325086,5.764544551734923,Budget-friendly
6790,377230.76923076925,49.56583399531406,5.804527562249287,Budget-friendly
6791,301681.8181818182,49.57086993737889,5.844003703149036,Budget-friendly
6792,357458.3333333333,49.57175881836431,5.75801069233419,Budget-friendly
6800,251277.14285714287,49.966023829437134,5.380064364430568,Budget-friendly
6810,247555.55555555556,49.68602194700267,5.370379239265897,Budget-friendly
6812,225000.0,49.74608658491904,5.415493330986141,Budget-friendly
6820,270000.0,49.730217343328725,5.184128185589924,Mid-range
6823,169500.0,49.63982835133382,5.363443534552545,Mid-range
6824,125000.0,49.71025630475131,5.2693492261193065,Budget-friendly
6830,317588.23529411765,49.7690492821049,5.118811913985813,Mid-range
6831,325000.0,49.81335395137129,5.107898361138987,Mid-range
6832,830000.0,49.81947922854715,5.072301176633269,Mid-range
6833,270000.0,49.83100514037023,5.044393996035766,Mid-range
6834,209500.0,49.839895206995465,5.119076371486765,Budget-friendly
6836,290000.0,49.792793746138756,5.1354266792414425,Mid-range
6838,301818.1818181818,49.79527943567343,5.017588453111326,Mid-range
6840,263996.1538461539,49.8424024694399,5.431672182519433,Budget-friendly
6850,333743.75,49.89790501802281,5.128141991092279,Mid-range
6852,178687.5,49.94920516539996,5.124980525130461,Budget-friendly
6856,285000.0,49.854262365690154,5.1582456030194805,Mid-range
6860,278833.3333333333,49.80698722514835,5.6099619087915436,Budget-friendly
6870,233641.17647058822,50.03690455420123,5.313902123517168,Mid-range
6880,362225.0,49.84977519876712,5.240492986044481,Upscale
6887,299166.6666666667,49.80995012801415,5.315139327987978,Mid-range
6890,264845.0,49.975033875368666,5.235608802219327,Mid-range
6900,299035.0133333333,50.21249107184126,5.3662325505714055,Budget-friendly
6920,252825.0,50.065483546895,5.111386048020265,Mid-range
6921,277250.0,50.06655938330617,5.15517535823723,Mid-range
6924,212000.0,50.05230404659848,5.085140043949813,Budget-friendly
6927,262100.0,50.06697106261305,5.219646829870623,Mid-range
6929,266600.0,50.003839490814315,5.06712904861771,Mid-range
6940,354356.36363636365,50.324817507035,5.418311627470638,Economical
6941,284000.0,50.37761023713464,5.525863186340421,Mid-range
6950,293666.6666666667,50.1175874690849,5.367278074686654,Mid-range
6951,287000.0,50.145729472352265,5.430710856296992,Budget-friendly
6953,258225.0,50.130211961412996,5.2831318208857105,Budget-friendly
6960,696000.0,50.30006951081897,5.6511780487737715,Mid-range
6970,298816.6666666667,50.08393238628601,5.4602215163455154,Mid-range
6980,271875.0,50.15622908507213,5.522423987166039,Mid-range
6982,395000.0,50.20224682438749,5.670560135809374,Mid-range
6986,830000.0,50.173774460280164,5.508984278009601,Luxurious
6987,336807.6923076923,50.225561542216425,5.482531103545013,Mid-range
6990,294150.0,50.268167181605,5.451885055651398,Mid-range
6997,331406.25,50.291261976609114,5.580717761285836,Mid-range
7000,286530.612244898,50.456203480863934,3.9685021666591336,Budget-friendly
7011,221800.0,50.481082162881385,3.901016350641789,Economical
7012,183857.14285714287,50.45206420035348,3.8964343000960744,Budget-friendly
7020,237000.0,50.4951508161205,3.972124117938859,Mid-range
7021,145000.0,50.45918696003368,4.044682821851172,Budget-friendly
7022,359000.0,50.40949604031477,4.020935214580339,Exclusive
7024,179000.0,50.412633442688026,3.9451466052179596,Budget-friendly
7030,424500.0,50.43872268944256,4.013831231106731,Mid-range
7032,285000.0,50.42411866903341,3.9905448121212914,Mid-range
7033,218200.0,50.43375629555613,3.9235572335343907,Mid-range
7034,173333.33333333334,50.48200388760719,4.00345440389874,Budget-friendly
7040,243000.0,50.36752867405708,3.9261335279719556,Budget-friendly
7041,521272.3333333333,50.37493720462305,4.024781199341022,Budget-friendly
7050,306937.5,50.52814330556847,3.918679117161573,Mid-range
7060,283561.6,50.61194257686289,4.030440932890032,Budget-friendly
7061,268250.0,50.519242244798235,4.04800871255348,Budget-friendly
7062,160000.0,50.548012339069835,4.100931494300653,Budget-friendly
7063,359500.0,50.55742575023612,4.006437199983385,Mid-range
7070,315523.3333333333,50.51427419126255,4.120027302711064,Mid-range
7080,181515.7619047619,50.38578213408955,3.8705385638083722,Budget-friendly
7090,270160.4651162791,50.60371814071546,4.131890628017427,Budget-friendly
7100,195599.9846153846,50.48132422290698,4.19011154300274,Economical
7110,225319.6,50.474815160866434,4.12138559583128,Budget-friendly
7120,410090.9090909091,50.39629094528612,4.095748578678034,Aspirational
7130,193044.6,50.41072051574393,4.175446206829685,Budget-friendly
7131,180000.0,50.404053619435395,4.150309924021009,Budget-friendly
7133,433627.8,50.37988564802503,4.202423169562303,Mid-range
7134,180538.46153846153,50.42207407680261,4.193661361460719,Mid-range
7140,215170.75,50.45668408944778,4.236149898184558,Economical
7141,168555.55555555556,50.442037889702995,4.256948981157719,Economical
7160,239988.42307692306,50.471307819925876,4.282857249459756,Economical
7170,186250.0,50.50169979774876,4.2454380952875646,Mid-range
7180,324545.45454545453,50.526342127372516,4.267552901341413,Mid-range
7181,351000.0,50.56357491577711,4.239812278948863,Mid-range
7190,247445.625,50.56896913004575,4.1634062777021885,Mid-range
7191,875000.0,50.56896913004575,4.1634062777021885,Luxurious
7300,167076.92307692306,50.428770523273045,3.788860299004143,Budget-friendly
7301,234615.38461538462,50.42392561275431,3.8208323149960965,Mid-range
7320,192000.0,50.480332045342706,3.647114170315043,Budget-friendly
7321,195357.14285714287,50.50207166780633,3.656865761710339,Economical
7322,1248750.0,50.4765234583893,3.733485175395442,Aspirational
7330,256875.0,50.4500706332298,3.8172904337168116,Mid-range
7331,214000.0,50.48388325647103,3.841110674109011,Budget-friendly
7332,355750.5,50.50994439203581,3.779560383207146,Mid-range
7333,284130.0,50.46581770145303,3.800762342554161,Budget-friendly
7334,228750.0,50.47317124088612,3.7620000645379954,Budget-friendly
7340,150208.33333333334,50.41357901065898,3.837522601240584,Budget-friendly
7350,366250.0,50.43469662965351,3.7083653814536435,Mid-range
7370,205141.5625,50.39099245390335,3.8001487818072714,Mid-range
7380,237800.0,50.388765845550154,3.692568855595319,Budget-friendly
7387,165187.5,50.349281749956276,3.7333268452111716,Budget-friendly
7390,203352.9411764706,50.43631602049697,3.86194835965052,Budget-friendly
7500,311309.5238095238,50.604136689758725,3.389009268205489,Mid-range
7501,338750.0,50.602611637589625,3.347229563836705,Budget-friendly
7503,625000.0,50.62489136694395,3.346537083665326,Upscale
7504,295000.0,50.58098203970654,3.3303814103708587,Mid-range
7520,240000.0,50.647346386472826,3.2825253115172197,Budget-friendly
7521,149000.0,50.5862481736304,3.412335241590891,Budget-friendly
7522,303000.0,50.61171026009968,3.2915790330161814,Mid-range
7530,155000.0,50.59532756736342,3.483051868633904,Budget-friendly
7534,189000.0,50.61105853195004,3.5520671325420774,Budget-friendly
7536,224333.33333333334,50.59123450717168,3.4415599804543526,Budget-friendly
7538,539000.0,50.572528257787404,3.508473443089577,Upscale
